=== JNA Interface Mapping Hits ===
Format: callerSig | lib | symbol | interface | calleeSig | callerJar | calleeJar
<com.sun.jna.platform.mac.IOKit$IORegistryEntry: com.sun.jna.platform.mac.CoreFoundation$CFTypeRef searchCFProperty(java.lang.String,com.sun.jna.platform.mac.CoreFoundation$CFStringRef,int)> | CoreFoundation | CFAllocatorGetDefault | com.sun.jna.platform.mac.CoreFoundation | <com.sun.jna.platform.mac.CoreFoundation: com.sun.jna.platform.mac.CoreFoundation$CFAllocatorRef CFAllocatorGetDefault()> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.mac.IOKit$IORegistryEntry: com.sun.jna.platform.mac.CoreFoundation$CFTypeRef searchCFProperty(java.lang.String,com.sun.jna.platform.mac.CoreFoundation$CFStringRef,int)> | IOKit | IORegistryEntrySearchCFProperty | com.sun.jna.platform.mac.IOKit | <com.sun.jna.platform.mac.IOKit: com.sun.jna.platform.mac.CoreFoundation$CFTypeRef IORegistryEntrySearchCFProperty(com.sun.jna.platform.mac.IOKit$IORegistryEntry,java.lang.String,com.sun.jna.platform.mac.CoreFoundation$CFStringRef,com.sun.jna.platform.mac.CoreFoundation$CFAllocatorRef,int)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.mac.IOKit$IORegistryEntry: java.lang.String getName()> | IOKit | IORegistryEntryGetName | com.sun.jna.platform.mac.IOKit | <com.sun.jna.platform.mac.IOKit: int IORegistryEntryGetName(com.sun.jna.platform.mac.IOKit$IORegistryEntry,com.sun.jna.Pointer)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.mac.IOKit$IORegistryEntry: com.sun.jna.platform.mac.CoreFoundation$CFTypeRef createCFProperty(com.sun.jna.platform.mac.CoreFoundation$CFStringRef)> | CoreFoundation | CFAllocatorGetDefault | com.sun.jna.platform.mac.CoreFoundation | <com.sun.jna.platform.mac.CoreFoundation: com.sun.jna.platform.mac.CoreFoundation$CFAllocatorRef CFAllocatorGetDefault()> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.mac.IOKit$IORegistryEntry: com.sun.jna.platform.mac.CoreFoundation$CFTypeRef createCFProperty(com.sun.jna.platform.mac.CoreFoundation$CFStringRef)> | IOKit | IORegistryEntryCreateCFProperty | com.sun.jna.platform.mac.IOKit | <com.sun.jna.platform.mac.IOKit: com.sun.jna.platform.mac.CoreFoundation$CFTypeRef IORegistryEntryCreateCFProperty(com.sun.jna.platform.mac.IOKit$IORegistryEntry,com.sun.jna.platform.mac.CoreFoundation$CFStringRef,com.sun.jna.platform.mac.CoreFoundation$CFAllocatorRef,int)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.mac.IOKit$IORegistryEntry: com.sun.jna.platform.mac.IOKit$IOIterator getChildIterator(java.lang.String)> | IOKit | IORegistryEntryGetChildIterator | com.sun.jna.platform.mac.IOKit | <com.sun.jna.platform.mac.IOKit: int IORegistryEntryGetChildIterator(com.sun.jna.platform.mac.IOKit$IORegistryEntry,java.lang.String,com.sun.jna.ptr.PointerByReference)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.unix.solaris.Kstat2$Kstat2Handle: com.sun.jna.platform.unix.solaris.Kstat2$Kstat2Map lookupMap(java.lang.String)> | kstat2 | kstat2_lookup_map | com.sun.jna.platform.unix.solaris.Kstat2 | <com.sun.jna.platform.unix.solaris.Kstat2: int kstat2_lookup_map(com.sun.jna.platform.unix.solaris.Kstat2$Kstat2Handle,java.lang.String,com.sun.jna.ptr.PointerByReference)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.unix.solaris.Kstat2$Kstat2Handle: void <init>(com.sun.jna.platform.unix.solaris.Kstat2$Kstat2MatcherList)> | kstat2 | kstat2_open | com.sun.jna.platform.unix.solaris.Kstat2 | <com.sun.jna.platform.unix.solaris.Kstat2: int kstat2_open(com.sun.jna.ptr.PointerByReference,com.sun.jna.platform.unix.solaris.Kstat2$Kstat2MatcherList)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.unix.solaris.Kstat2$Kstat2Handle: int update()> | kstat2 | kstat2_update | com.sun.jna.platform.unix.solaris.Kstat2 | <com.sun.jna.platform.unix.solaris.Kstat2: int kstat2_update(com.sun.jna.platform.unix.solaris.Kstat2$Kstat2Handle)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.unix.solaris.Kstat2$Kstat2Handle: int close()> | kstat2 | kstat2_close | com.sun.jna.platform.unix.solaris.Kstat2 | <com.sun.jna.platform.unix.solaris.Kstat2: int kstat2_close(com.sun.jna.ptr.PointerByReference)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.unix.solaris.Kstat2$Kstat2Map: com.sun.jna.platform.unix.solaris.Kstat2$Kstat2NV mapGet(java.lang.String)> | kstat2 | kstat2_map_get | com.sun.jna.platform.unix.solaris.Kstat2 | <com.sun.jna.platform.unix.solaris.Kstat2: int kstat2_map_get(com.sun.jna.platform.unix.solaris.Kstat2$Kstat2Map,java.lang.String,com.sun.jna.ptr.PointerByReference)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.unix.solaris.Kstat2$Kstat2MatcherList: void <init>()> | kstat2 | kstat2_alloc_matcher_list | com.sun.jna.platform.unix.solaris.Kstat2 | <com.sun.jna.platform.unix.solaris.Kstat2: int kstat2_alloc_matcher_list(com.sun.jna.ptr.PointerByReference)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.unix.solaris.Kstat2$Kstat2MatcherList: int free()> | kstat2 | kstat2_free_matcher_list | com.sun.jna.platform.unix.solaris.Kstat2 | <com.sun.jna.platform.unix.solaris.Kstat2: int kstat2_free_matcher_list(com.sun.jna.ptr.PointerByReference)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.unix.solaris.Kstat2$Kstat2MatcherList: int addMatcher(int,java.lang.String)> | kstat2 | kstat2_add_matcher | com.sun.jna.platform.unix.solaris.Kstat2 | <com.sun.jna.platform.unix.solaris.Kstat2: int kstat2_add_matcher(int,java.lang.String,com.sun.jna.platform.unix.solaris.Kstat2$Kstat2MatcherList)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Advapi32Util$EventLogIterator: void <init>(java.lang.String,java.lang.String,int)> | Advapi32 | OpenEventLog | com.sun.jna.platform.win32.Advapi32 | <com.sun.jna.platform.win32.Advapi32: com.sun.jna.platform.win32.WinNT$HANDLE OpenEventLog(java.lang.String,java.lang.String)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Advapi32Util$EventLogIterator: void <init>(java.lang.String,java.lang.String,int)> | kernel32 | GetLastError | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: int GetLastError()> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Advapi32Util$EventLogIterator: boolean read()> | Advapi32 | ReadEventLog | com.sun.jna.platform.win32.Advapi32 | <com.sun.jna.platform.win32.Advapi32: boolean ReadEventLog(com.sun.jna.platform.win32.WinNT$HANDLE,int,int,com.sun.jna.Pointer,int,com.sun.jna.ptr.IntByReference,com.sun.jna.ptr.IntByReference)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Advapi32Util$EventLogIterator: boolean read()> | kernel32 | GetLastError | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: int GetLastError()> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Advapi32Util$EventLogIterator: boolean read()> | Advapi32 | ReadEventLog | com.sun.jna.platform.win32.Advapi32 | <com.sun.jna.platform.win32.Advapi32: boolean ReadEventLog(com.sun.jna.platform.win32.WinNT$HANDLE,int,int,com.sun.jna.Pointer,int,com.sun.jna.ptr.IntByReference,com.sun.jna.ptr.IntByReference)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Advapi32Util$EventLogIterator: boolean read()> | kernel32 | GetLastError | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: int GetLastError()> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Advapi32Util$EventLogIterator: void close()> | Advapi32 | CloseEventLog | com.sun.jna.platform.win32.Advapi32 | <com.sun.jna.platform.win32.Advapi32: boolean CloseEventLog(com.sun.jna.platform.win32.WinNT$HANDLE)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Advapi32Util$EventLogIterator: void close()> | kernel32 | GetLastError | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: int GetLastError()> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Advapi32Util$Privilege: void <init>(java.lang.String[])> | Advapi32 | LookupPrivilegeValue | com.sun.jna.platform.win32.Advapi32 | <com.sun.jna.platform.win32.Advapi32: boolean LookupPrivilegeValue(java.lang.String,java.lang.String,com.sun.jna.platform.win32.WinNT$LUID)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Advapi32Util$Privilege: void <init>(java.lang.String[])> | kernel32 | GetLastError | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: int GetLastError()> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Advapi32Util$Privilege: void disable()> | Advapi32 | SetThreadToken | com.sun.jna.platform.win32.Advapi32 | <com.sun.jna.platform.win32.Advapi32: boolean SetThreadToken(com.sun.jna.platform.win32.WinNT$HANDLEByReference,com.sun.jna.platform.win32.WinNT$HANDLE)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Advapi32Util$Privilege: void disable()> | kernel32 | CloseHandle | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: boolean CloseHandle(com.sun.jna.platform.win32.WinNT$HANDLE)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Advapi32Util$Privilege: void disable()> | Advapi32 | AdjustTokenPrivileges | com.sun.jna.platform.win32.Advapi32 | <com.sun.jna.platform.win32.Advapi32: boolean AdjustTokenPrivileges(com.sun.jna.platform.win32.WinNT$HANDLE,boolean,com.sun.jna.platform.win32.WinNT$TOKEN_PRIVILEGES,int,com.sun.jna.platform.win32.WinNT$TOKEN_PRIVILEGES,com.sun.jna.ptr.IntByReference)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Advapi32Util$Privilege: void disable()> | kernel32 | CloseHandle | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: boolean CloseHandle(com.sun.jna.platform.win32.WinNT$HANDLE)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Advapi32Util$Privilege: com.sun.jna.platform.win32.WinNT$HANDLE getThreadToken()> | kernel32 | GetCurrentThread | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: com.sun.jna.platform.win32.WinNT$HANDLE GetCurrentThread()> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Advapi32Util$Privilege: com.sun.jna.platform.win32.WinNT$HANDLE getThreadToken()> | Advapi32 | OpenThreadToken | com.sun.jna.platform.win32.Advapi32 | <com.sun.jna.platform.win32.Advapi32: boolean OpenThreadToken(com.sun.jna.platform.win32.WinNT$HANDLE,int,boolean,com.sun.jna.platform.win32.WinNT$HANDLEByReference)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Advapi32Util$Privilege: com.sun.jna.platform.win32.WinNT$HANDLE getThreadToken()> | kernel32 | GetLastError | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: int GetLastError()> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Advapi32Util$Privilege: com.sun.jna.platform.win32.WinNT$HANDLE getThreadToken()> | kernel32 | CloseHandle | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: boolean CloseHandle(com.sun.jna.platform.win32.WinNT$HANDLE)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Advapi32Util$Privilege: com.sun.jna.platform.win32.WinNT$HANDLE getThreadToken()> | kernel32 | CloseHandle | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: boolean CloseHandle(com.sun.jna.platform.win32.WinNT$HANDLE)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Advapi32Util$Privilege: com.sun.jna.platform.win32.WinNT$HANDLE getThreadToken()> | kernel32 | GetCurrentProcess | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: com.sun.jna.platform.win32.WinNT$HANDLE GetCurrentProcess()> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Advapi32Util$Privilege: com.sun.jna.platform.win32.WinNT$HANDLE getThreadToken()> | Advapi32 | OpenProcessToken | com.sun.jna.platform.win32.Advapi32 | <com.sun.jna.platform.win32.Advapi32: boolean OpenProcessToken(com.sun.jna.platform.win32.WinNT$HANDLE,int,com.sun.jna.platform.win32.WinNT$HANDLEByReference)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Advapi32Util$Privilege: com.sun.jna.platform.win32.WinNT$HANDLE getThreadToken()> | kernel32 | GetLastError | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: int GetLastError()> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Advapi32Util$Privilege: com.sun.jna.platform.win32.WinNT$HANDLE getThreadToken()> | Advapi32 | DuplicateTokenEx | com.sun.jna.platform.win32.Advapi32 | <com.sun.jna.platform.win32.Advapi32: boolean DuplicateTokenEx(com.sun.jna.platform.win32.WinNT$HANDLE,int,com.sun.jna.platform.win32.WinBase$SECURITY_ATTRIBUTES,int,int,com.sun.jna.platform.win32.WinNT$HANDLEByReference)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Advapi32Util$Privilege: com.sun.jna.platform.win32.WinNT$HANDLE getThreadToken()> | kernel32 | GetLastError | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: int GetLastError()> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Advapi32Util$Privilege: com.sun.jna.platform.win32.WinNT$HANDLE getThreadToken()> | Advapi32 | SetThreadToken | com.sun.jna.platform.win32.Advapi32 | <com.sun.jna.platform.win32.Advapi32: boolean SetThreadToken(com.sun.jna.platform.win32.WinNT$HANDLEByReference,com.sun.jna.platform.win32.WinNT$HANDLE)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Advapi32Util$Privilege: com.sun.jna.platform.win32.WinNT$HANDLE getThreadToken()> | kernel32 | GetLastError | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: int GetLastError()> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Advapi32Util$Privilege: com.sun.jna.platform.win32.WinNT$HANDLE getThreadToken()> | kernel32 | CloseHandle | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: boolean CloseHandle(com.sun.jna.platform.win32.WinNT$HANDLE)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Advapi32Util$Privilege: com.sun.jna.platform.win32.Advapi32Util$Privilege enable()> | Advapi32 | SetThreadToken | com.sun.jna.platform.win32.Advapi32 | <com.sun.jna.platform.win32.Advapi32: boolean SetThreadToken(com.sun.jna.platform.win32.WinNT$HANDLEByReference,com.sun.jna.platform.win32.WinNT$HANDLE)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Advapi32Util$Privilege: com.sun.jna.platform.win32.Advapi32Util$Privilege enable()> | kernel32 | CloseHandle | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: boolean CloseHandle(com.sun.jna.platform.win32.WinNT$HANDLE)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Advapi32Util$Privilege: com.sun.jna.platform.win32.Advapi32Util$Privilege enable()> | Advapi32 | AdjustTokenPrivileges | com.sun.jna.platform.win32.Advapi32 | <com.sun.jna.platform.win32.Advapi32: boolean AdjustTokenPrivileges(com.sun.jna.platform.win32.WinNT$HANDLE,boolean,com.sun.jna.platform.win32.WinNT$TOKEN_PRIVILEGES,int,com.sun.jna.platform.win32.WinNT$TOKEN_PRIVILEGES,com.sun.jna.ptr.IntByReference)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Advapi32Util$Privilege: com.sun.jna.platform.win32.Advapi32Util$Privilege enable()> | Advapi32 | AdjustTokenPrivileges | com.sun.jna.platform.win32.Advapi32 | <com.sun.jna.platform.win32.Advapi32: boolean AdjustTokenPrivileges(com.sun.jna.platform.win32.WinNT$HANDLE,boolean,com.sun.jna.platform.win32.WinNT$TOKEN_PRIVILEGES,int,com.sun.jna.platform.win32.WinNT$TOKEN_PRIVILEGES,com.sun.jna.ptr.IntByReference)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Advapi32Util$Privilege: com.sun.jna.platform.win32.Advapi32Util$Privilege enable()> | kernel32 | GetLastError | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: int GetLastError()> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.Advapi32Util$Privilege: com.sun.jna.platform.win32.Advapi32Util$Privilege enable()> | kernel32 | CloseHandle | com.sun.jna.platform.win32.Kernel32 | <com.sun.jna.platform.win32.Kernel32: boolean CloseHandle(com.sun.jna.platform.win32.WinNT$HANDLE)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.COM.Wbemcli$IWbemContext: void SetValue(java.lang.String,int,com.sun.jna.platform.win32.Variant$VARIANT)> | OleAut32 | SysAllocString | com.sun.jna.platform.win32.OleAuto | <com.sun.jna.platform.win32.OleAuto: com.sun.jna.platform.win32.WTypes$BSTR SysAllocString(java.lang.String)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.COM.Wbemcli$IWbemContext: void SetValue(java.lang.String,int,com.sun.jna.platform.win32.Variant$VARIANT)> | OleAut32 | SysFreeString | com.sun.jna.platform.win32.OleAuto | <com.sun.jna.platform.win32.OleAuto: void SysFreeString(com.sun.jna.platform.win32.WTypes$BSTR)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.COM.Wbemcli$IWbemContext: void SetValue(java.lang.String,int,com.sun.jna.platform.win32.Variant$VARIANT)> | OleAut32 | SysFreeString | com.sun.jna.platform.win32.OleAuto | <com.sun.jna.platform.win32.OleAuto: void SysFreeString(com.sun.jna.platform.win32.WTypes$BSTR)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.COM.Wbemcli$IWbemContext: void SetValue(java.lang.String,int,java.lang.String)> | OleAut32 | SysAllocString | com.sun.jna.platform.win32.OleAuto | <com.sun.jna.platform.win32.OleAuto: com.sun.jna.platform.win32.WTypes$BSTR SysAllocString(java.lang.String)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.COM.Wbemcli$IWbemContext: void SetValue(java.lang.String,int,java.lang.String)> | OleAut32 | SysFreeString | com.sun.jna.platform.win32.OleAuto | <com.sun.jna.platform.win32.OleAuto: void SysFreeString(com.sun.jna.platform.win32.WTypes$BSTR)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.COM.Wbemcli$IWbemContext: void SetValue(java.lang.String,int,java.lang.String)> | OleAut32 | SysFreeString | com.sun.jna.platform.win32.OleAuto | <com.sun.jna.platform.win32.OleAuto: void SysFreeString(com.sun.jna.platform.win32.WTypes$BSTR)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.COM.Wbemcli$IWbemContext: com.sun.jna.platform.win32.COM.Wbemcli$IWbemContext create()> | Ole32 | CoCreateInstance | com.sun.jna.platform.win32.Ole32 | <com.sun.jna.platform.win32.Ole32: com.sun.jna.platform.win32.WinNT$HRESULT CoCreateInstance(com.sun.jna.platform.win32.Guid$GUID,com.sun.jna.Pointer,int,com.sun.jna.platform.win32.Guid$GUID,com.sun.jna.ptr.PointerByReference)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
<com.sun.jna.platform.win32.COM.Wbemcli$IWbemContext: void SetValue(java.lang.String,int,boolean)> | OleAut32 | VariantClear | com.sun.jna.platform.win32.OleAuto | <com.sun.jna.platform.win32.OleAuto: com.sun.jna.platform.win32.WinNT$HRESULT VariantClear(com.sun.jna.platform.win32.Variant$VARIANT)> | jna-platform-5.13.0.jar | jna-platform-5.13.0.jar
